,,,,Primary Stats,,,,,,,,,Player Usage,,,,,,Key Team Stats,,,,,,,,,,,,,,Individual Stats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scoring-Based On-Ice Team Stats,,,,,,,,,,,,,,,,,,,,,,,,,,Other On-Ice Stats,,,,,,,,Off-Ice Team Stats,,,,,,,,,,,,,,,,Quality of Teammates Stats,,,,,,,,,,,Quality of Competition Stats,,,,,,,,,,,,,,,,
,,,,NHL,NHL,NHL,HA,NHL,NHL,CH,HA,,,,,CH,CH,,,,,Focused on Corsi,,,,,,,,,CH,CH,NHL,CH,CH,CH,HA,HA,HA,CH,CH,,CH,RV,NHL,CH,CH,,NHL,NHL,NHL,NHL,CH,CH,CH,,NHL,NHL,CH,CH,,,CH,CH,,CH,CH,CH,CH,HA,HA,HA,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,,,HA,HA,HA,HA,HA,HA,HA,HA,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,CH,HA,HA,HA,HA,HA,HA,HA,HA,CH,CH,CH,HA,HA,HA,HA,HA,HA,HA,HA,CH,CH,CH,,,,,,
Last Name,First Name,Position,Team,GP,G,A,A1,PTS,TOI,TOI,TOI,TOI/GP,TOI%,ZS%,RelZS%,TOI.QoT,TOI.QoC,CF.QoC,SH%,SV%,PDO,F/60,A/60,Pct%,Diff,Diff/60,RelF/60,RelA/60,RelPct%,RelDf/60,iCF,iFF,iSF,iSF,ixG,iSCF,iCF,iFF,iSF,iRB,iRS,iDS,sDist,Pass,iHF,iHF,iHA,iHDf,iMiss,iGVA,iTKA,iBLK,iGVA,iTKA,iBLK,BLK%,iFOW,iFOL,iFOW,iFOL,FO%,%FOT,iPENT,iPEND,iPenDf,OZS,DZS,NZS,OTF,OZS,DZS,NZS,OZF,DZF,NZF,CF,CA,FF,FA,SF,SA,xGF,xGA,SCF,SCA,GF,GA,RBF,RBA,RSF,RSA,DSF,DSA,CF,CA,FF,FA,SF,SA,GF,GA,FOW,FOL,HF,HA,GVA,TKA,PENT,PEND,OTOI,OCF,OCA,OFF,OFA,OSF,OSA,OxGF,OxGA,OSCF,OSCA,OGF,OGA,OOZS,ODZS,ONZS,TMCF60,TMCA60,TMFF60,TMFA60,TMSF60,TMSA60,TMGF60,TMGA60,TOI.QoT,CF.QoT,xGF.QoT,OppCF60,OppCA60,OppFF60,OppFA60,OppSF60,OppSA60,OppGF60,OppGA60,TOI.QoC,CF.QoC,xGF.QoC,Pace,,,,,
Auvitu,Yohann,D/LW,N.J,25,0,0,,0,0,4.3,,0.09,7.3%,0.0%,0.0%,28.9%,28.2%,0.0%,0.0%,.000,0,0.0,0.0,0.0%,0,0.0,-3.3,-88.2,-3.6%,84.8,0,0,0,0,0.0,0,,,,0,0,0,NA,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0.0%,0.0%,0,0,0,0,0,0,16,,,,0,2,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54.5,3,80,3,57,3,44,0,6,0,26,0,3,0,45,4,,,,,,,,,28.9,48.5,48.4,,,,,,,,,28.2,50.0,50.5,0.0,,,,,
Backes,David,RW/C,BOS,74,0,0,0,0,2372,55.1,38.8,0.60,17.7%,14.8%,9.6%,31.3%,29.3%,88.2%,0.0%,.917,917,9.2,79.1,10.4%,-53,-69.9,-7.2,-1.8,-6.4%,-5.4,1,0,0,0,0.0,0,1,0,0,0,0,0,NA,0.0,2,2,0,2,0,0,0,2,0,0,2,3.3%,8,5,8,5,61.5%,35.1%,0,0,0,4,23,10,90,4,23,10,3,20,12,7,60,6,46,5,36,0.4,3.8,2,12,0,3,0,2,0,0,0,2,7,60,6,46,5,36,0,3,17,20,10,2,3,3,1,5,255.9,70,345,59,258,46,169,4,22,11,79,3,12,11,199,31,14.9,85.3,13.4,61.7,10.7,41.6,1.20,4.91,31.3,53.7,53.7,94.2,12.6,70.6,10.6,49.8,8.4,6.12,0.84,29.3,50.7,50.5,88.4,,,,,
Backlund,Mikael,C,CGY,81,0,3,2,3,10924,178.6,167.2,2.17,37.4%,3.2%,-9.2%,31.7%,29.8%,88.6%,5.8%,.883,941,18.8,83.2,18.4%,-186,-64.5,8.1,3.0,6.7%,5.1,26,23,20,20,1.6,4,26,23,20,0,5,5,33.4,43.2,2,2,3,-1,1,2,17,11,2,16,8,3.3%,114,150,107,137,43.2%,97.6%,1,0,-1,7,213,30,86,7,211,30,16,72,34,55,239,51,181,44,127,3.0,16.0,9,61,3,15,1,9,7,3,8,12,53,240,49,183,42,129,2,15,110,140,9,6,20,30,11,15,299.1,53,400,38,302,24,214,2,25,10,89,4,27,20,141,46,14.8,92.1,12.0,69.2,9.3,48.5,1.11,6.67,31.7,51.3,47.7,99.4,12.8,74.3,10.9,52.0,8.6,6.56,0.89,29.8,50.6,50.3,102.0,,,,,
Backstrom,Nicklas,C,WSH,82,0,0,0,0,3416,75.3,55.5,0.76,18.2%,15.0%,6.8%,30.8%,29.5%,88.2%,0.0%,.824,824,10.3,61.4,14.4%,-55,-51.1,-4.0,-15.7,-1.3%,11.7,2,2,1,1,0.1,0,2,2,1,0,0,0,37.2,0.0,3,3,0,3,1,1,1,3,1,1,3,4.5%,13,35,12,34,27.1%,85.2%,0,0,0,6,34,14,124,6,34,14,4,24,16,11,66,9,52,8,34,0.5,4.4,1,17,0,6,0,1,1,2,1,3,11,65,9,51,8,34,0,6,17,37,17,6,4,14,2,3,339.0,81,436,72,310,60,192,5,29,17,110,1,16,23,257,52,14.9,81.0,13.2,58.6,11.5,38.2,0.95,5.16,30.8,52.0,51.5,93.6,12.6,69.8,10.7,49.3,8.6,5.92,0.87,29.5,50.0,50.0,71.8,,,,,
Baertschi,Sven,LW,VAN,68,0,0,0,0,1114,19.9,18.6,0.28,21.0%,10.3%,0.4%,32.0%,29.9%,87.7%,0.0%,.859,859,15.6,108.1,12.6%,-30,-92.5,6.8,31.0,2.4%,-24.2,1,1,1,1,0.1,0,1,1,1,0,0,0,26.9,0.0,0,0,0,0,0,0,3,1,0,3,1,3.1%,0,0,0,0,0.0%,0.0%,0,0,0,2,17,4,21,2,18,4,3,8,6,5,32,4,21,3,16,0.2,2.0,1,8,0,2,0,1,1,0,1,1,5,37,4,24,3,19,0,3,8,15,1,1,0,3,1,1,74.7,11,96,10,74,9,64,1,6,3,25,1,6,6,55,11,10.5,101.6,9.0,79.8,7.3,60.9,0.39,8.65,32.0,48.1,45.7,99.6,13.9,74.5,11.7,53.4,9.1,6.64,0.96,29.9,51.5,51.3,123.8,,,,,
Bailey,Casey,RW/C,OTT,7,0,0,,0,0,,,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,.000,0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0.0%,0.0,,,0,,,,,,,,,0,,0.0,0,,,0,0,0,0,0,,,,0.0%,0,0,,,0.0%,0.0%,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Bailey,Josh,RW/LW/C,NYI,82,0,0,0,0,2159,46.3,34.0,0.47,18.2%,7.7%,2.0%,30.8%,29.3%,89.0%,50.0%,.849,1349,4.6,84.6,5.1%,-53,-80.0,-8.1,-17.0,-6.0%,8.9,2,1,1,1,0.4,1,2,1,1,0,1,1,12.2,0.0,1,1,0,1,0,0,2,4,0,2,4,7.0%,3,2,3,2,60.0%,16.7%,0,0,0,2,24,4,74,2,24,4,1,14,10,3,57,2,34,2,28,0.4,3.3,1,14,1,4,0,2,1,0,1,2,3,54,2,31,2,25,1,4,16,14,7,2,5,6,0,0,207.8,44,352,38,265,31,178,3,23,8,90,1,11,9,150,40,11.9,108.3,10.3,80.0,8.9,56.7,1.15,6.05,30.8,46.4,46.1,100.0,12.3,74.9,10.4,53.5,8.2,7.10,0.80,29.3,50.6,50.6,89.2,,,,,
Bailey,Justin,RW,BUF,32,0,0,,0,0,0.2,,0.00,1.3%,0.0%,-14.3%,33.0%,28.8%,0.0%,0.0%,.000,0,0.0,0.0,0.0%,0,0.0,-17.0,-89.2,-16.0%,72.2,0,0,0,0,0.0,0,,,,0,0,0,NA,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0.0%,0.0%,0,0,0,0,0,0,2,,,,0,2,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1,4,21,2,18,2,14,0,2,0,7,0,1,2,12,2,,,,,,,,,33.0,47.0,49.6,,,,,,,,,28.8,49.9,47.2,0.0,,,,,
Baptiste,Nicholas,RW,BUF,14,0,0,,0,14,0.9,,0.04,4.8%,0.0%,0.0%,29.4%,27.4%,0.0%,0.0%,.000,0,0.0,0.0,0.0%,0,0.0,-13.3,-96.1,-12.1%,82.8,0,0,0,0,0.0,0,,,,0,0,0,NA,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0.0%,0.0%,0,0,0,0,0,0,7,,,,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1,4,29,4,24,4,22,1,2,1,7,0,0,0,13,4,,,,,,,,,29.4,48.2,48.3,,,,,,,,,27.4,49.5,48.0,0.0,,,,,
Barbashev,Ivan,C,STL,30,0,0,,0,32,3.9,,0.07,6.8%,33.3%,29.3%,29.2%,29.9%,0.0%,0.0%,.000,0,15.2,0.0,100.0%,1,15.2,6.4,-85.0,90.6%,91.4,0,0,0,0,0.0,0,,,,0,0,0,NA,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,3,0,3,0.0%,100.0%,0,0,0,1,2,0,9,,,,1,7,0,1,0,1,0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,54.4,8,77,8,64,5,40,1,4,2,13,1,2,2,47,7,,,,,,,,,29.2,51.6,53.5,,,,,,,,,29.9,51.2,51.2,15.2,,,,,
Barber,Riley,RW,WSH,3,0,0,,0,0,,,0.00,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,.000,0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0.0%,0.0,,,0,,,,,,,,,0,,0.0,0,,,0,0,0,0,0,,,,0.0%,0,0,,,0.0%,0.0%,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Barberio,Mark,D,COL/MTL,60,0,0,0,0,1811,39.7,29.5,0.55,18.5%,20.0%,14.7%,28.5%,29.3%,87.9%,0.0%,1.000,1000,10.6,59.2,15.2%,-28,-48.6,-0.4,-21.9,3.3%,21.5,1,1,1,1,0.0,0,1,1,1,0,0,0,60.4,0.0,0,0,0,0,0,5,1,2,5,1,2,5.9%,0,0,0,0,0.0%,0.0%,0,0,0,3,12,6,59,3,12,6,3,13,2,6,34,5,24,4,16,0.8,2.1,3,8,0,0,0,1,3,0,3,1,6,33,5,23,4,16,0,0,10,11,3,1,5,5,0,0,174.6,32,236,30,167,23,117,2,15,7,58,2,13,8,142,29,10.9,90.7,9.6,66.9,7.2,49.1,0.83,7.95,28.5,50.4,49.4,92.0,12.7,68.0,10.9,48.6,8.7,5.92,0.94,29.3,49.9,51.0,69.9,,,,,
Barkov,Aleksander,C,FLA,61,0,0,0,0,4684,87.5,75.3,1.32,29.5%,12.7%,8.5%,31.3%,29.0%,88.0%,0.0%,.910,910,11.9,64.8,15.5%,-72,-53.0,-3.9,-13.1,-1.4%,9.2,3,3,1,1,0.2,0,3,3,1,0,0,0,25.7,0.0,4,4,3,1,2,7,7,4,6,7,3,3.4%,30,37,26,35,44.8%,92.4%,0,1,1,7,48,11,93,7,48,10,8,32,17,16,88,11,75,8,56,0.6,7.2,1,30,0,5,0,5,1,2,1,7,16,87,11,74,8,55,0,5,26,40,13,5,11,13,3,8,209.5,55,272,44,207,41,152,3,17,10,65,5,10,8,183,34,16.1,83.1,13.3,67.9,10.9,49.8,1.11,5.12,31.3,49.9,46.5,95.2,13.0,71.2,11.0,50.4,9.0,6.35,0.91,29.0,50.7,50.6,76.7,,,,,
Barrie,Tyson,D,COL,74,0,0,0,0,2414,53.5,35.4,0.58,17.2%,21.6%,14.3%,27.8%,29.1%,88.2%,20.0%,.882,1082,8.5,52.7,13.8%,-32,-44.2,-5.0,-37.2,0.8%,32.2,2,2,2,2,0.3,1,2,2,2,0,0,0,14.2,0.0,0,0,0,0,0,3,0,1,3,0,1,2.6%,0,0,0,0,0.0%,0.0%,0,0,0,4,14,11,102,4,15,11,5,31,13,6,38,5,32,5,26,0.5,2.4,2,9,1,3,0,1,1,1,1,2,6,37,5,31,5,25,1,3,15,14,10,4,7,5,2,8,258.3,58,387,49,280,38,199,3,27,11,103,2,22,17,215,55,12.8,93.6,10.5,71.3,8.1,51.6,0.41,8.00,27.8,48.4,45.9,96.5,13.0,73.0,11.0,51.2,8.6,6.09,0.82,29.1,50.5,50.2,61.2,,,,,
Bartkowski,Matt,D,CGY,24,0,0,0,0,638,15.3,9.9,0.50,17.6%,22.2%,12.8%,27.9%,29.4%,88.4%,0.0%,.846,846,10.0,89.8,10.0%,-16,-79.8,-5.1,14.7,-6.7%,-19.7,0,0,0,0,0.0,0,0,0,0,0,0,0,NA,0.0,1,1,0,1,0,0,0,0,0,0,0,0.0%,0,0,0,0,0.0%,0.0%,0,0,0,2,7,2,22,2,7,2,5,9,2,2,18,1,15,0,13,0.0,1.3,0,5,0,2,0,0,0,0,0,0,2,18,1,15,0,13,0,2,9,2,3,0,0,1,1,6,71.9,18,90,14,72,12,54,1,6,3,26,0,3,6,58,11,14.0,89.5,10.9,68.5,7.9,49.8,1.12,6.89,27.9,49.8,48.4,97.5,12.8,74.3,10.6,53.1,8.4,7.42,0.99,29.4,51.3,51.2,99.8,,,,,
Barzal,Mathew,C,NYI,2,0,0,,0,0,0.1,,0.03,1.3%,0.0%,-14.3%,31.3%,27.0%,0.0%,0.0%,.000,0,0.0,0.0,0.0%,0,0.0,-5.8,-93.5,-5.9%,87.6,0,0,0,0,0.0,0,,,,0,0,0,NA,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0.0%,0.0%,0,0,0,0,0,0,2,,,,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3,1,16,1,9,1,7,0,1,0,1,0,0,1,6,1,,,,,,,,,31.3,48.8,48.8,,,,,,,,,27.0,50.1,50.0,0.0,,,,,
Bass,Cody,C,NSH,9,0,0,0,0,329,5.3,4.6,0.57,17.4%,0.0%,-4.5%,31.9%,28.3%,87.9%,0.0%,1.000,1000,0.0,73.0,0.0%,-6,-73.0,-7.2,-3.9,-8.6%,-3.3,0,0,0,0,0.0,0,0,0,0,0,0,0,NA,0.0,0,0,1,-1,0,0,0,1,0,0,1,16.7%,0,1,0,1,0.0%,100.0%,0,0,0,0,0,1,10,0,0,1,0,1,0,0,6,0,3,0,3,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,3,0,0,0,1,0,1,0,0,0,0,25.0,3,32,3,24,1,19,0,2,0,6,0,1,1,21,0,11.6,96.9,10.7,75.2,7.1,55.1,1.57,8.57,31.9,52.5,52.8,85.0,11.8,61.4,9.9,43.5,7.9,4.52,1.18,28.3,48.9,48.3,73.0,,,,,
Beagle,Jay,C/RW,WSH,81,1,2,2,3,13431,226.0,217.7,2.75,46.6%,7.9%,0.5%,30.0%,29.5%,88.1%,8.9%,.850,939,14.6,85.8,14.6%,-263,-71.1,3.0,21.0,-0.6%,-17.9,22,21,19,19,1.6,7,22,21,19,0,1,1,28.1,27.0,1,1,4,-3,2,3,5,17,3,5,16,5.0%,151,120,146,113,55.7%,97.4%,1,1,0,17,198,51,145,17,199,51,26,79,54,54,317,50,237,45,153,3.8,23.1,14,91,4,23,3,19,2,4,5,23,54,317,50,237,45,153,4,23,146,120,28,15,28,23,5,17,259.3,50,280,43,194,35,127,3,18,10,69,1,13,13,163,22,14.7,79.8,13.2,56.8,11.3,36.9,0.55,4.97,30.0,52.9,49.6,97.9,13.2,74.0,11.2,52.6,8.8,6.78,0.94,29.5,50.3,50.2,100.4,,,,,
Beauchemin,Francois,D,COL,81,0,0,0,0,14746,249.6,235.6,3.01,55.9%,5.9%,-8.0%,28.3%,29.8%,88.3%,9.4%,.837,930,10.9,91.2,10.7%,-325,-80.3,-2.5,11.8,-3.8%,-14.3,3,2,1,1,0.2,1,3,2,1,0,0,0,35.2,0.0,3,3,5,-2,1,5,3,35,5,3,34,9.3%,0,0,0,0,0.0%,0.0%,2,2,0,14,223,57,132,14,227,57,26,92,70,44,365,40,275,32,203,2.5,23.7,9,86,3,32,2,19,8,4,10,23,44,372,40,282,32,207,3,35,160,134,40,11,17,36,6,16,197.2,44,261,34,196,26,139,2,18,10,64,0,15,20,124,35,13.0,94.4,10.8,71.8,8.6,51.1,0.54,7.92,28.3,49.2,45.4,99.7,13.2,74.9,11.3,52.8,8.9,6.78,0.91,29.8,50.7,50.7,102.1,,,,,
Beaulieu,Nathan,D,MTL,74,0,0,0,0,4317,82.7,70.2,1.01,28.7%,11.1%,4.6%,28.5%,29.3%,88.5%,20.0%,.922,1122,12.6,71.6,15.0%,-75,-58.9,3.0,-18.0,5.3%,21.0,1,1,1,1,0.0,0,1,1,1,0,0,0,42.7,0.0,3,3,2,1,0,0,0,5,0,0,5,5.6%,0,0,0,0,0.0%,0.0%,0,0,0,5,40,15,94,5,40,15,9,40,21,16,90,16,62,10,51,1.3,6.2,4,25,2,4,1,4,1,3,2,7,16,91,16,63,10,51,2,4,29,31,17,5,10,6,2,8,205.7,33,307,29,223,25,163,2,19,7,70,1,19,12,172,40,10.0,89.8,8.2,67.9,6.5,49.8,0.57,7.36,28.5,53.3,54.0,98.2,12.8,73.7,10.9,53.0,8.8,6.99,0.81,29.3,50.2,51.1,84.2,,,,,
Beauvillier,Anthony,C/LW,NYI,66,0,0,0,0,244,10.3,3.1,0.09,8.3%,33.3%,27.7%,29.6%,28.2%,90.4%,0.0%,1.000,1000,0.0,41.0,0.0%,-4,-41.0,-8.0,-61.4,-7.2%,53.5,0,0,0,0,0.0,0,0,0,0,0,0,0,NA,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,1,3,1,3,25.0%,100.0%,0,0,0,1,2,1,25,1,2,1,1,13,2,0,4,0,2,0,2,0.0,0.3,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,1,3,3,0,0,0,0,3,113.1,15,193,10,146,8,98,1,13,4,51,1,9,5,83,20,11.7,101.5,9.9,70.6,8.6,50.1,0.99,6.20,29.6,48.7,48.6,88.1,9.4,62.2,7.9,45.5,6.5,5.21,0.72,28.2,49.9,51.2,41.0,,,,,
Beck,Taylor,LW,EDM/NYR,5,0,0,,0,0,0.0,,0.00,0.3%,0.0%,0.0%,31.0%,28.5%,0.0%,0.0%,.000,0,0.0,0.0,0.0%,0,0.0,0.0,-122.0,0.0%,122.0,0,0,0,0,0.0,0,,,,0,0,0,NA,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0.0%,0.0%,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,0,12,0,10,0,6,0,1,0,4,0,0,0,6,1,,,,,,,,,31.0,49.7,50.5,,,,,,,,,28.5,51.0,52.7,0.0,,,,,
Beleskey,Matt,LW,BOS,49,0,0,0,0,1499,31.4,25.0,0.55,17.8%,33.3%,29.6%,30.8%,29.6%,88.0%,0.0%,1.000,1000,19.4,84.1,18.8%,-30,-64.7,7.4,9.7,4.9%,-2.3,4,3,3,3,0.1,0,4,3,3,0,0,0,29.9,0.0,6,6,3,3,0,0,1,2,0,1,2,5.1%,2,3,2,3,40.0%,41.7%,0,1,1,3,6,3,57,3,6,3,6,15,4,9,39,8,26,7,15,0.5,2.3,1,7,0,0,0,1,1,2,1,3,9,39,8,26,7,15,0,0,5,7,6,7,3,6,0,4,145.2,29,180,29,138,23,96,2,12,10,37,3,8,5,129,21,14.8,84.3,13.4,62.8,11.0,43.0,1.17,5.07,30.8,53.4,54.4,93.3,12.7,70.6,10.9,50.2,9.1,5.99,0.85,29.6,50.2,50.2,103.5,,,,,
Bellemare,Pierre-Edouard,LW/C,PHI,82,0,1,1,1,13616,230.4,220.9,2.76,53.1%,3.4%,-5.1%,29.4%,29.6%,88.2%,3.8%,.858,896,8.8,99.5,8.1%,-341,-90.7,-3.9,32.6,-7.8%,-36.5,12,12,9,9,0.5,1,12,12,9,0,1,1,29.4,33.0,7,7,5,2,3,4,5,23,4,5,22,5.9%,87,131,84,121,39.9%,77.1%,0,0,0,8,227,31,139,8,228,31,13,72,43,33,373,32,266,26,168,1.4,22.6,4,80,1,23,0,23,2,5,2,28,33,375,32,267,26,169,1,25,113,153,48,15,29,15,6,6,203.6,43,227,40,167,36,124,2,14,8,53,2,16,8,86,28,13.1,88.2,11.9,63.6,10.5,45.4,0.75,6.69,29.4,50.3,49.6,97.0,13.0,73.1,11.1,51.8,8.8,6.77,0.97,29.6,50.7,50.5,108.3,,,,,
Benn,Jamie,LW,DAL,77,1,0,0,1,6732,121.2,110.7,1.49,32.4%,9.0%,3.2%,30.3%,30.0%,88.4%,5.9%,.763,822,14.5,93.9,13.4%,-153,-79.3,1.7,3.3,1.0%,-1.5,11,11,9,8,0.8,2,11,11,8,0,1,1,23.8,0.0,0,0,2,-2,3,2,5,7,2,4,7,3.9%,17,29,17,29,37.0%,45.1%,1,1,0,8,76,18,151,7,76,18,12,39,35,28,181,26,136,17,97,1.8,14.4,5,46,1,23,1,13,1,1,2,14,28,181,26,136,17,97,1,23,45,57,18,6,9,11,4,6,252.9,54,382,44,271,30,185,3,24,9,80,4,14,12,194,47,12.6,100.6,10.4,74.6,7.3,51.9,0.73,7.92,30.3,50.2,51.6,96.7,12.7,71.8,10.9,51.1,8.6,6.09,0.79,30.0,50.2,49.9,108.4,,,,,
Benn,Jordie,D,DAL/MTL,71,0,1,1,1,10096,164.1,159.3,2.31,49.6%,4.1%,-3.5%,28.1%,30.0%,88.3%,5.6%,.807,862,11.1,96.7,10.3%,-231,-85.6,-1.5,13.6,-2.8%,-15.1,2,2,2,2,0.1,0,2,2,2,0,0,0,26.0,30.0,10,10,1,9,0,4,3,39,4,3,35,13.6%,0,0,0,0,0.0%,0.0%,3,1,-2,7,150,29,93,6,154,29,14,63,45,30,257,26,189,18,148,1.9,18.2,5,61,1,28,1,20,2,5,3,25,30,264,26,194,18,152,1,30,84,102,30,7,18,21,9,9,166.9,35,231,30,160,24,96,2,15,6,51,2,12,8,97,29,12.9,101.4,10.9,75.4,7.8,51.1,0.67,7.45,28.1,50.3,50.5,96.1,12.8,71.6,10.9,50.9,8.7,6.34,0.78,30.0,50.1,50.1,107.8,,,,,
Bennett,Beau,RW/LW,N.J,65,0,0,0,0,69,6.0,1.2,0.04,5.3%,0.0%,-8.0%,29.6%,28.8%,85.1%,0.0%,1.000,1000,31.1,62.1,33.3%,-1,-31.1,28.3,-26.7,30.3%,54.9,0,0,0,0,0.0,0,0,0,0,0,0,0,NA,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0.0%,0.0%,0,0,0,0,0,1,22,0,0,1,1,6,0,1,2,1,2,1,1,0.0,0.3,0,2,0,0,0,0,0,0,0,0,1,2,1,2,1,1,0,0,0,1,0,0,0,0,1,1,107.5,5,159,5,122,4,83,0,12,0,40,0,4,7,81,19,7.5,92.3,6.1,70.0,5.4,48.4,0.76,5.86,29.6,46.3,47.9,91.0,15.9,65.8,12.7,48.4,10.5,6.50,1.31,28.8,50.8,50.9,93.2,,,,,
Bennett,Sam,C,CGY,81,0,1,0,1,5474,100.9,89.1,1.16,23.6%,24.2%,19.0%,31.2%,29.1%,87.7%,28.6%,.910,1196,12.7,76.1,14.3%,-100,-63.4,-1.3,-3.8,-0.6%,2.5,8,6,2,2,0.3,2,8,6,2,0,1,1,45.5,0.0,3,3,1,2,4,1,6,5,1,6,5,4.2%,23,26,21,25,46.9%,90.2%,0,1,1,8,25,18,143,8,25,18,6,39,16,20,120,14,90,7,67,0.7,7.4,3,27,2,6,0,2,1,3,1,5,20,120,14,90,7,67,2,6,22,29,13,6,10,20,1,4,325.9,76,434,66,325,53,224,4,27,15,99,5,17,16,287,53,14.2,85.2,11.7,67.2,8.7,48.4,0.95,6.51,31.2,50.5,48.0,92.8,13.0,68.6,11.1,48.6,8.9,5.97,0.95,29.1,50.2,50.1,88.8,,,,,
Benning,Matthew,D,EDM,62,0,0,0,0,2586,53.0,41.8,0.74,22.0%,7.1%,0.6%,27.3%,29.4%,88.3%,0.0%,.937,937,14.8,87.4,14.5%,-57,-72.6,1.4,-5.3,1.9%,6.8,0,0,0,0,0.0,0,0,0,0,0,0,0,NA,0.0,4,4,0,4,0,0,0,8,0,0,8,11.9%,0,0,0,0,0.0%,0.0%,1,1,0,2,26,8,78,2,26,8,5,32,7,11,67,7,41,4,31,0.4,3.4,0,14,0,2,0,1,1,1,1,2,12,69,8,43,4,33,0,2,17,19,7,2,5,5,3,4,188.2,42,291,34,189,25,130,2,19,4,68,0,13,11,157,36,12.7,105.2,10.6,73.8,8.2,52.5,0.66,6.54,27.3,48.4,48.0,96.2,12.7,71.5,10.8,50.9,8.3,6.11,0.84,29.4,50.5,50.6,102.3,,,,,
Bergeron,Patrice,C,BOS,79,0,3,2,3,10206,167.3,158.5,2.09,37.5%,1.5%,-11.0%,33.3%,30.0%,88.5%,22.7%,.928,1155,12.0,85.5,12.3%,-200,-73.5,-3.1,9.3,-4.2%,-12.4,10,8,5,5,0.7,3,10,8,5,0,2,2,31.5,13.0,1,1,1,0,3,1,14,11,1,14,9,3.9%,107,120,97,109,47.1%,96.3%,0,0,0,3,193,18,95,3,193,18,12,69,31,32,233,29,163,22,125,2.4,14.6,10,51,5,9,0,11,4,2,4,13,33,231,30,161,22,124,5,9,101,113,16,21,14,30,5,10,278.6,70,354,60,261,52,164,3,20,9,69,5,21,21,146,36,16.0,89.2,14.0,67.0,11.6,45.2,1.37,5.59,33.3,50.8,51.8,98.7,12.8,74.7,10.9,52.6,8.9,6.87,0.90,30.0,50.6,50.5,97.5,,,,,
